Year.and.Quarter,Parameter,EPA.Region,Facility.Name,Oris.Code,Location.ID,Unit.Type,Primary.Fuel,Secondary.Fuel,Unit.Size,Unit.of.measurement,System.Identifier,Test.Number,RATA.Date,Op.Level.Code,Test.Reason.Code,CO2.O2.Reference.Method.Code,Reference.Method.Code,WAF,Default.WAF,Number.of.Load.Level,Relative.Accuracy,Overall.Bias.Adjustment.Factor,Bias.Adjustment.Factor,Average.Gross.Unit.Load,Confidence.Coefficient,Standard.Deviation.of.Difference,T.Value,Mean.Diff,Mean.CEM.Value,Mean.RATA.Reference,RATA.Frequency
20172,NOXC,3,"Domtar Paper Company, LLC",54638,CS1,DB,C,"DSL,NNG",380,KLBHR,931,9311-2017040416,4/4/2017,H,QA,,7E,,,1,1.72,1,1,338,0.355,0.46,2.306,0.111,26.967,27.078,OS
20172,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,411,NOX-411-2017042613,4/26/2017,M,QA,,7E,,,1,1.91,1,1,220,1.06,1.38,2.306,-1.244,122.011,120.767,OS
20172,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,414,NOX-414-2017042613,4/26/2017,M,QA,,7E,,,1,5.67,1,1,220,1.121,1.46,2.306,-5.722,126.489,120.767,OS
20172,NOXC,4,Ascend (Decatur Plant),880041,CS001,S,C,,380,KLBHR,100,01-100-20170621,6/21/2017,L,QA,,7E,,,1,5.31,1.037,1.037,87,2.20461,2.87,2.306,4.58922,123.41856,128.00778,4QTRS
20172,NOXC,4,Ascend (Decatur Plant),880041,X015,DB,NNG,"PRG,WL",400,KLBHR,100,2017-03,6/6/2017,M,QA,,7E,,,1,1.81,1,1,288,1.28629,1.67,2.306,-1.35556,147.71111,146.35556,4QTRS
20172,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NR1,NOX-NR1-2017040711,4/7/2017,M,QA,,7E,,,1,4.97,1,1,61,3.19601,4.16,2.306,-15.45556,390.95556,375.5,OS
20172,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NS1,NOX-NS1-2017040711,4/7/2017,M,QA,,7E,,,1,4.55,1,1,61,5.05158,6.57,2.306,-12.02222,387.52222,375.5,OS
20172,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NR2,NOX-NR2-2017040715,4/7/2017,M,QA,,7E,,,1,2.69,1,1,61,4.613,6,2.306,-3.011,286.811,283.8,OS
20172,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NS2,NOX-NS2-2017040715,4/7/2017,M,QA,,7E,,,1,2.79,1,1,61,3.385,4.4,2.306,-4.533,288.333,283.8,OS
20172,NOXC,5,Marathon Petroleum Company LP,880088,59F-3,OB,PRG,DSL,193,KLBHR,NOX,NOX-NOX-2017040412,4/4/2017,M,QA,,7E,,,1,2.88,1.02,1.02,93,0.887,1.15,2.306,2,98.333,100.333,OS
20172,NOXC,5,Marathon Petroleum Company LP,880088,59F-4,OB,PRG,DSL,180,KLBHR,NOX,NOX-NOX-2017040515,4/5/2017,M,QA,,7E,,,1,6.51,1.056,1.056,96,1.117,1.45,2.306,4.756,85.511,90.267,OS
20173,NOXC,5,Manitowoc,4125,8,CFB,PTC,"C,OSF",225,KLBHR,X06,X06-Q3-2017-002,8/16/2017,L,QA,,7E,,,1,13.78,1.111,1.111,83,0.246,0.32,2.306,2.956,20.278,23.233,4QTRS
20173,NOXC,5,Manitowoc,4125,9,CFB,PTC,C,525,KLBHR,X06,X06-Q3-2017-001,8/15/2017,L,QA,,7E,,,1,15.89,1.111,1.111,176,0.2,0.26,2.306,2.433,14.133,16.567,4QTRS
20173,NOXC,5,Genoa,4143,1,T,C,,350,MW,106,106-Q3-2017-001,8/30/2017,L,QA,,7E,,,1,3.2,1,1,163,0.762,0.99,2.306,-0.933,53.978,53.044,4QTRS
20173,NOXC,6,Martin Lake,6146,2,T,C,,890,MW,N03,N03-Q3-2017-001,9/14/2017,H,QA,,7E,,,1,1.13,1,1,872,0.248,0.32,2.306,-0.522,68.567,68.044,4QTRS
20173,NOXC,6,Monticello,6147,2,T,C,,644,MW,N03,N03-Q3-2017-001,7/13/2017,H,QA,,7E,,,1,2.72,1.019,1.019,569,0.636,0.83,2.306,1.322,70.544,71.867,4QTRS
20173,NOXC,6,Monticello,6147,3,DB,C,,867,MW,N03,N03-Q3-2017-002,7/20/2017,H,QA,,7E,,,1,3.26,1.033,1.033,765,0.068,0.09,2.306,2.456,75.022,77.478,4QTRS
20173,NOXC,6,Oak Grove,6180,2,DB,C,PNG,925,MW,NO2,NO2-Q3-2017-001,7/28/2017,H,QA,,7E,,,1,2.01,1.016,1.016,899,0.156,0.2,2.306,0.589,36.378,36.967,4QTRS
20173,NOXC,2,"Black River Generation, LLC",10464,CS-1,CFB,W,"OSF,PTC,TDF",600,KLBHR,S11,RATA-Q32017-S11-3,8/15/2017,H,QA,,7E,,,1,10.18,1,1,497,0.827,1.08,2.306,-8.133,96.188,88.055,4QTRS
20173,NOXC,5,ArcelorMittal USA - Indiana Harbor East,10474,CS5,DB,PRG,NNG,1124,KLBHR,3,003-Q3-2017-001,9/6/2017,H,QA,,7E,,,1,15.83,1.111,1.111,904,1.006,1.31,2.306,4.156,28.456,32.611,OS
20173,NOXC,5,Northshore Mining Silver Bay Power,10849,PB1,DB,C,PNG,55,MW,111,48,9/19/2017,L,QA,,7E,,,1,6.83,1,1,30,0.008,0.01,2.306,-0.014,0.337,0.322,4QTRS
20173,NOXC,5,Northshore Mining Silver Bay Power,10849,PB2,DB,C,PNG,85,MW,211,47,9/19/2017,L,QA,,7E,,,1,7.2,1,1,45,0.008,0.01,2.306,-0.04,0.716,0.675,4QTRS
20173,NOXC,3,"WPS Westwood Generation, LLC",50611,31,CFB,C,DSL,38,MW,105,105-Q3-2017-001,7/19/2017,H,QA,,7E,,,1,5.45,1,1,31,1.627,2.12,2.306,0.956,46.389,47.344,4QTRS
20173,NOXC,5,TES Filer City Station,50835,1,S,C,"W,PNG,TDF",320,KLBHR,NO1,NO1_Q3-17,8/16/2017,H,QA,,7E,,,1,2.13,1,1,307,2.00223,2.6,2.306,-2.26667,202.26667,200,4QTRS
20173,NOXC,5,TES Filer City Station,50835,2,S,C,"W,PNG,TDF",320,KLBHR,NO2,NO2_Q3-17,8/15/2017,H,QA,,7E,,,1,1.37,1,1,308,1.16031,1.51,2.306,1.11111,164.44444,165.55556,4QTRS
20173,NOXC,3,Scrubgrass Generating Plant,50974,1,CFB,C,,420,KLBHR,101,101-201708081245,8/8/2017,L,QA,,7E,,,1,6.46,1.051,1.051,250,0.969,1.26,2.306,2.944,57.678,60.622,4QTRS
20173,NOXC,3,Scrubgrass Generating Plant,50974,2,CFB,C,,420,KLBHR,201,201-201708091404,8/9/2017,L,QA,,7E,,,1,7.39,1.064,1.064,250,0.951,1.24,2.306,4.267,66.378,70.644,4QTRS
20173,NOXC,4,"Indiantown Cogeneration, LP",50976,1,DB,C,"DSL,NNG,OGS",2500,KLBHR,N10,NOX832017,8/3/2017,H,QA,,7E,,,1,2.15,1,1,2324,0.002,0,2.306,-0.00167,0.17211,0.17044,4QTRS
20173,NOXC,5,Cadillac Renewable Energy,54415,EUBLR,S,W,,40,MW,N10,N10-17Q3-1,8/22/2017,L,QA,,7E,,,1,1.57,1.012,1.012,14,0.31476,0.41,2.306,1.06556,86.87889,87.94444,4QTRS
20173,NOXC,5,Genesee Power Station,54751,1,S,W,TDF,40,MW,111,RATA-111-17,8/15/2017,H,QA,,7E,,,1,8.68,1.066,1.066,35,2.52083,3.28,2.306,6.26667,95.02222,101.28889,4QTRS
20174,NOXC,6,W A Parish,3470,MS2,T,C,PNG,660,MW,NOX,2017-NOX,12/11/2017,H,QA,,7E,,,1,7.43,1.073,1.073,398,0.25007,0.33,2.306,2.67278,36.66356,39.33633,4QTRS
20174,NOXC,6,Martin Lake,6146,1,T,C,,890,MW,N03,N03-Q4-2017-001,11/30/2017,H,QA,,7E,,,1,0.69,1.006,1.006,851,0.068,0.09,2.306,0.344,59.133,59.478,4QTRS
20174,NOXC,6,Martin Lake,6146,3,T,C,,890,MW,N03,N03-Q4-2017-002,12/7/2017,H,QA,,7E,,,1,4.56,1,1,822,0.154,0.2,2.306,-2.833,68.311,65.478,4QTRS
20174,NOXC,6,Oak Grove,6180,1,T,C,PNG,925,MW,N02,N02-Q4-2017-001,11/2/2017,H,QA,,7E,,,1,3.5,1,1,900,0.122,0.16,2.306,-1.1,35.956,34.856,4QTRS
20174,NOXC,5,Tate & Lyle,10867,123-09,CFB,C,PNG,399,KLBHR,NOX,NOX-Q4-2017-001,12/13/2017,H,QA,,7E,,,1,5.19,1,1,358,2.303,3,2.306,1.722,75.878,77.6,4QTRS
20174,NOXC,3,Northeastern Power Company,50039,31,CFB,C,,63,MW,N10,RATA-N10-20171108,11/9/2017,H,QA,,7E,,,1,5,1.043,1.043,54,0.20688,0.27,2.306,0.91889,21.61222,22.53111,4QTRS
20174,NOXC,6,Sandow Station,52071,5A,CFB,C,DSL,356,MW,N02,N02-Q4-2017-001,10/4/2017,H,QA,,7E,,,1,4.02,1,1,327,0.285,0.37,2.306,-1.144,36.744,35.6,4QTRS
20174,NOXC,6,Sandow Station,52071,5B,CFB,C,DSL,356,MW,N03,N03-Q4-2017-001,12/13/2017,H,QA,,7E,,,1,1.93,1,1,315,0.495,0.64,2.306,0.344,43.278,43.622,4QTRS
20181,NOXC,2,"RED-Rochester, LLC-Eastman Business Park",10025,4B,T,NNG,DSL,650,KLBHR,4B4,4B4-Q1-2018-001,3/21/2018,L,RECERT,,7E,,,1,6.32,1.052,1.052,324,0.571,0.74,2.306,2.022,39.022,41.044,4QTRS
20181,NOXC,5,Pixelle Specialty Solutions LLC,10244,B002,T,NNG,DSL,325,KLBHR,B2N,B2N1-2018031313,3/13/2018,M,QA,,7E,,,1,8.28,1.08,1.08,174,0.51627,0.67,2.306,4.61111,57.3,61.91111,OS
20181,NOXC,5,Pixelle Specialty Solutions LLC,10244,B003,WBF,NNG,DSL,400,KLBHR,B3N,B3N1-2018031413,3/14/2018,M,QA,,7E,,,1,0.92,1,1,216,0.30747,0.4,2.306,-0.03333,36.91111,36.87778,OS
20181,NOXC,6,Air Liquide Bayport Complex,10298,CG802,CC,PNG,OGS,100,MW,N20,N20-18Q1-180213R,2/13/2018,H,QA,,7E,,,1,5.82,1,1,87,0.15397,0.2,2.306,-0.27,7.55111,7.28111,4QTRS
20181,NOXC,6,Air Liquide Bayport Complex,10298,CG803,CC,PNG,OGS,100,MW,N30,N30-18Q1-180215R,2/15/2018,H,QA,,7E,,,1,5.03,1,1,77,0.1073,0.14,2.306,-0.20889,6.49,6.28111,4QTRS
20181,NOXC,4,"Edgecombe Genco, LLC",10384,CS001,S,C,TDF,600,KLBHR,M10,M10-201802141605,2/14/2018,L,QA,,7E,,,1,6.09,1,1,151,6.30208,8.2,2.306,-2.84256,152.96667,150.12411,4QTRS
20181,NOXC,4,"Edgecombe Genco, LLC",10384,CS002,S,C,TDF,600,KLBHR,M20,M20-201802141605,2/14/2018,L,QA,,7E,,,1,0.13,1,1,145,0.14548,0.19,2.306,0.03589,134.97778,135.01367,4QTRS
20181,NOXC,2,Carneys Point,10566,1001,DB,C,"DSL,OIL",1306,KLBHR,200,NOX-200-2018032813,3/28/2018,L,QA,,7E,,,1,2.56,1.02,1.02,379,0.305,0.4,2.306,1.022,50.9,51.922,4QTRS
20181,NOXC,2,Carneys Point,10566,1002,DB,C,"DSL,OIL",1306,KLBHR,100,NOX-100-2018032215,3/22/2018,L,QA,,7E,,,1,3.6,1.031,1.031,368,0.292,0.38,2.306,1.478,47.644,49.122,4QTRS
20181,NOXC,6,River Valley,10671,CS1,CFB,C,,2600,KLBHR,100,100-201801311648,1/31/2018,H,QA,,7E,,,1,2.3,1.019,1.019,2448,0.20134,0.26,2.306,0.98889,50.85556,51.84444,4QTRS
20181,NOXC,3,AES Warrior Run,10678,1,CFB,C,DSL,205,MW,101,101-Q1-2018-001,3/1/2018,M,QA,,7E,,,1,1.34,1,1,136,0.423,0.59,2.262,0.1,38.98,39.08,4QTRS
20181,NOXC,5,Archer Daniels Midland Co.,10865,CS1,CFB,C,OSF,1750,KLBHR,NOX,NOX-Q1-2018-001,2/27/2018,L,QA,,7E,,,1,2.87,1,1,974,0.904,1.18,2.306,-0.344,43.822,43.478,4QTRS
20181,NOXC,5,Archer Daniels Midland Co.,10865,CS2,"CFB,OB","C,PNG",OSF,1382,KLBHR,NOX,NOX-Q1-2018-002,2/28/2018,M,QA,,7E,,,1,2.24,1.018,1.018,984,0.216,0.28,2.306,0.811,44.989,45.8,4QTRS
20181,NOXC,5,Archer Daniels Midland Co.,10865,FBC8,CFB,C,OSF,1050,KLBHR,NOX,NOX-Q1-2018-004,3/2/2018,M,QA,,7E,,,1,3.86,1,1,762,1.44,1.87,2.306,-0.322,45.956,45.633,4QTRS
20181,NOXC,5,Archer Daniels Midland Co.,10865,FBC9,CFB,C,OSF,1270,KLBHR,NOX,NOX-Q1-2018-003,3/1/2018,H,QA,,7E,,,1,0.85,1,1,1007,0.118,0.15,2.306,-0.189,36.133,35.944,4QTRS
20181,NOXC,5,Tate & Lyle,10867,123-08,CFB,C,PNG,399,KLBHR,NOX,NOX-Q1-2018-001,2/14/2018,H,QA,,7E,,,1,7.2,1.069,1.069,367,0.368,0.48,2.306,3.289,47.467,50.756,4QTRS
20181,NOXC,3,Panther Creek Energy Facility,50776,1,CFB,C,,410,KLBHR,101,101-Q1-2018-001,1/17/2018,H,QA,,7E,,,1,4.33,1.037,1.037,392,0.649,0.85,2.306,3.089,83.233,86.322,4QTRS
20181,NOXC,3,Panther Creek Energy Facility,50776,2,CFB,C,,410,KLBHR,201,201-Q1-2018-001,1/16/2018,H,QA,,7E,,,1,2.89,1.027,1.027,386,0.204,0.27,2.306,2.144,79.222,81.367,4QTRS
20181,NOXC,3,Northampton Generating Plant,50888,NGC01,CFB,CRF,"OSF,TDF,C,PTC,W",125,MW,N10,N10-201801091621,1/9/2018,H,QA,,7E,,,1,7.48,1.072,1.072,117,0.38,0.5,2.306,3.479,48.122,51.601,4QTRS
20181,NOXC,4,Resolute Forest Products - Calhoun Ops,50956,11,DB,C,,385,KLBHR,111,111-Q1-2018-001,3/20/2018,H,QA,,7E,,,1,1.86,1.015,1.015,255,0.439,0.57,2.306,1.558,105.909,107.467,OS
20181,NOXC,3,"Spruance Genco, LLC",54081,CS001,S,C,,640,KLBHR,M10,54081-115-2018,3/9/2018,M,QA,,7E,,,1,4.27,1,1,404,0.63035,0.82,2.306,-5.95433,160,154.04567,4QTRS
20181,NOXC,3,"Spruance Genco, LLC",54081,CS002,S,C,,640,KLBHR,M20,54081-215-2018,3/9/2018,L,QA,,7E,,,1,2.69,1,1,220,3.75935,4.89,2.306,0.53722,159.01111,159.54833,4QTRS
20181,NOXC,3,"Spruance Genco, LLC",54081,CS003,S,C,,640,KLBHR,M30,54081-315-2018,3/5/2018,M,QA,,7E,,,1,4.63,1,1,399,0.52312,0.68,2.306,-5.87322,143.94444,138.07122,4QTRS
20181,NOXC,3,"Spruance Genco, LLC",54081,CS004,S,C,,640,KLBHR,M40,54081-415-2018,3/5/2018,M,QA,,7E,,,1,3.32,1,1,398,0.49999,0.65,2.306,-4.78978,164.31111,159.52133,4QTRS
20181,NOXC,4,University of NC Chapel Hill,54276,ES001,CFB,C,"DSL,PNG",250,KLBHR,100,EPA-100-2018,1/22/2018,L,QA,,7E,,,1,4.16,1.022,1.022,97,1.98174,2.58,2.306,2.14889,97.19122,99.34011,OS
20181,NOXC,4,University of NC Chapel Hill,54276,ES002,CFB,C,"DSL,PNG",250,KLBHR,100,EPA-100-2018,1/23/2018,L,QA,,7E,,,1,1.35,1,1,87,0.59224,0.77,2.306,-0.25111,62.73356,62.48244,OS
20181,NOXC,4,Tate & Lyle-Loudon,880079,34,S,PNG,,82,KLBHR,NOX,NOX-Q1-2018-001,2/7/2018,H,QA,,7E,,,1,7.16,1,1,68,0.311,0.4,2.306,-1.389,25.122,23.733,OS
20181,NOXC,4,Tate & Lyle-Loudon,880079,35,S,PNG,,82,KLBHR,NOX,NOX-Q1-2018-002,2/7/2018,H,QA,,7E,,,1,2.69,1,1,70,0.253,0.33,2.306,-1.389,62.433,61.044,OS
20182,NOXC,5,Powerton,879,CS0506,C,C,,1720,MW,106,106-Q2-2018-001,5/16/2018,M,QA,,7E,,,1,2.29,1,1,821,0.342,0.45,2.306,-1.056,62.111,61.056,4QTRS
20182,NOXC,5,J P Madgett,4271,B1,DTF,C,,430,MW,X06,X06-Q2-2018-001,6/20/2018,L,QA,,7E,,,1,1.94,1,1,155,0.524,0.68,2.306,-0.078,31.067,30.989,4QTRS
20182,NOXC,6,Oak Grove,6180,2,DB,C,PNG,925,MW,NO2,NO2-Q2-2018-001,6/14/2018,H,QA,,7E,,,1,3.88,1.036,1.036,909,0.153,0.2,2.306,1.178,33.111,34.289,4QTRS
20182,NOXC,4,"KapStone Charleston Kraft, LLC",7737,B001,DB,C,"DSL,W",1100,KLBHR,111,111-20180608-N,6/8/2018,H,QA,,7E,,,1,2.62,1,1,850,1.36575,1.78,2.306,-1.67778,117.76667,116.08889,OS
20182,NOXC,2,Logan Generating Plant,10043,1001,DB,C,,1650,KLBHR,100,100-20180529,5/29/2018,L,QA,,7E,,,1,2.82,1.021,1.021,430,0.35,0.46,2.306,1,46.811,47.811,4QTRS
20182,NOXC,3,Colver Power Project,10143,AAB01,CFB,CRF,,125,MW,1,RATA-Q22018-001-1,6/14/2018,H,INITIAL,,7E,,,1,2.23,1,1,118,0.302,0.39,2.306,-1.622,88.067,86.444,4QTRS
20182,NOXC,3,Grant Town Power Plant,10151,CS1,CFB,CRF,,850,KLBHR,190,190-Q2-2018-001,5/8/2018,H,QA,,7E,,,1,3.76,1,1,799,1.62,2.11,2.306,-4.722,173.544,168.822,4QTRS
20182,NOXC,6,Air Liquide Bayport Complex,10298,CG801,CC,PNG,OGS,100,MW,N10,N10-18Q2-41718,4/17/2018,H,QA,,7E,,,1,1.09,1,1,76,0.06147,0.08,2.306,0.01222,6.72444,6.73667,4QTRS
20182,NOXC,6,Air Liquide Bayport Complex,10298,CG804,CC,PNG,OGS,100,MW,N40,N40-18Q2-041918R,4/19/2018,H,QA,,7E,,,1,3.08,1.022,1.022,81,0.06038,0.08,2.306,0.13222,6.11444,6.24667,4QTRS
20182,NOXC,3,City Point Energy Center,10377,CS001,S,C,,600,KLBHR,M10,M103-2018052213,5/22/2018,M,QA,,7E,,,1,0.95,1,1,265,0.606,0.79,2.306,-0.711,139.544,138.833,4QTRS
20182,NOXC,3,City Point Energy Center,10377,CS002,S,C,,600,KLBHR,M20,M204-2018052213,5/22/2018,L,QA,,7E,,,1,1.88,1.011,1.011,90,1.219,1.59,2.306,1.722,154.8,156.522,4QTRS
20182,NOXC,4,CPI USA North Carolina Southport,10378,CS001,S,W,"TDF,C",550,KLBHR,M10,M10-2018-1,5/2/2018,H,QA,,7E,,,1,1.96,1,1,426,0.85143,1.11,2.306,-1.57778,125.21111,123.63333,4QTRS
20182,NOXC,4,CPI USA North Carolina Southport,10378,CS002,S,W,"TDF,C",550,KLBHR,M20,M20-2018-1,5/1/2018,H,QA,,7E,,,1,2.62,1,1,424,1.3216,1.72,2.306,-1.31111,101.71111,100.4,4QTRS
20182,NOXC,4,CPI USA North Carolina Roxboro,10379,CS001,S,W,"TDF,C",500,KLBHR,M10,NO1-RATA-06052018,6/5/2018,H,QA,,7E,,,1,2.39,1,1,468,0.50078,0.65,2.306,-2.02222,107.53333,105.51111,4QTRS
20182,NOXC,5,ArcelorMittal Cleveland LLC,10398,B002,DB,PRG,"OIL,PNG",230,KLBHR,NOX,NOX-Q2-2018-002,4/18/2018,M,QA,,7E,,,1,1.48,1,1,154,0.09,0.12,2.306,0.011,6.789,6.8,OS
20182,NOXC,5,ArcelorMittal Cleveland LLC,10398,B003,DB,PRG,"OIL,PNG",230,KLBHR,NOX,NOX-Q2-2018-003,4/16/2018,H,QA,,7E,,,1,2.34,1,1,219,0.077,0.1,2.306,0.067,6.056,6.122,OS
20182,NOXC,5,ArcelorMittal Cleveland LLC,10398,B007,DB,PRG,PNG,230,KLBHR,NOX,NOX-Q2-2018-001,4/19/2018,H,QA,,7E,,,1,11.67,1.111,1.111,200,0.075,0.1,2.306,0.478,4.256,4.733,OS
20182,NOXC,5,ArcelorMittal USA - Indiana Harbor East,10474,504,DB,PRG,NNG,400,KLBHR,3,003-Q2-2018-002,4/24/2018,H,QA,,7E,,,1,4.69,1,1,316,1.908,2.48,2.306,1.278,66.711,67.989,OS
20182,NOXC,5,ArcelorMittal USA - Indiana Harbor East,10474,CS5,DB,PRG,NNG,1124,KLBHR,3,003-Q2-2018-001,4/17/2018,H,QA,,7E,,,1,12.88,1.111,1.111,941,0.837,1.09,2.306,5.689,44.978,50.667,OS
20182,NOXC,3,Luke Paper Company,50282,CSPR06,"C,OB,T","C,PNG","DSL,PNG",1240,KLBHR,TSN,TSN-Q2-2018-001,4/19/2018,H,QA,,7E,,,1,1.52,1,1,819,1.709,2.69,2.201,1.042,180.375,181.417,4QTRS
20182,NOXC,3,Kimberly-Clark Tissue Company,50410,35,CFB,C,"OIL,PNG",650,KLBHR,OOI,NOX-OOI-2018052217,5/22/2018,H,QA,,7E,,,1,4.96,1,1,431,1.119,1.46,2.306,-0.4,31.056,30.656,4QTRS
20182,NOXC,3,"WPS Westwood Generation, LLC",50611,31,CFB,C,DSL,38,MW,105,105-Q2-2018-001,6/19/2018,H,QA,,7E,,,1,5.36,1,1,33,1.45461,1.89,2.306,-3.81111,102,98.18889,4QTRS
20182,NOXC,5,Exxonmobil Oil Corporation,50627,20B1,CC,PRG,,24,MW,NO1,19,4/12/2018,H,QA,,7E,,,1,5.39,1,1,21,0.117,0.15,2.306,-1.8,37.3,35.5,OS
20182,NOXC,5,Exxonmobil Oil Corporation,50627,55B100,DB,PRG,,400,KLBHR,NO1,19,4/13/2018,L,QA,,7E,,,1,7.82,1,1,129,0.09,0.12,2.306,-1.54,22.4,20.86,OS
20182,NOXC,4,"WestRock CP, LLC Florence Mill",50806,16,S,C,"OOL,W",770,KLBHR,414,132,4/12/2018,M,QA,,7E,,,1,6.38,1,1,515,1.596,2.08,2.306,-7.433,148.944,141.511,OS
20182,NOXC,4,"WestRock CP, LLC Florence Mill",50806,16,S,C,"OOL,W",770,KLBHR,41B,133,4/12/2018,M,QA,,7E,,,1,6.33,1,1,515,1.587,2.06,2.306,-7.367,148.878,141.511,OS
20182,NOXC,3,Wheelabrator - Frackville,50879,GEN1,CFB,C,DSL,410,KLBHR,1,001-Q2-2018-001,5/30/2018,H,QA,,7E,,,1,2.17,1,1,384,0.268,0.35,2.306,-1.311,74.144,72.833,4QTRS
20182,NOXC,3,WestRock Virginia Corp Covington Ops,50900,CS001,"DB,S,T",C,W,900,KLBHR,NOX,NOX1-2018041816,4/18/2018,M,QA,,7E,,,1,5.61,1,1,639,0.892,1.16,2.306,-4.956,109.156,104.2,4QTRS
20182,NOXC,4,"Indiantown Cogeneration, LP",50976,1,DB,C,"DSL,NNG,OGS",2500,KLBHR,N10,NOX2018RATA,5/2/2018,H,QA,,7E,,,1,2.42,1,1,2500,0.0034,0,2.306,0.00256,0.243,0.24556,4QTRS
20182,NOXC,4,International Paper-Eastover Mill,52151,1,T,NNG,"OIL,OOL(2018)",460,KLBHR,NX1,2018-NOX,4/19/2018,L,QA,,7E,,,1,5.1,1,1,139,0.60768,0.79,2.306,-1.76667,48.3,46.53333,OS
20182,NOXC,2,Ticonderoga Mill,54099,44,DB,OIL,"W,NNG",600,KLBHR,VN1,90,6/12/2018,L,QA,,7E,,,1,3.36,1.027,1.027,215,0.45,0.59,2.306,1.7,62.222,63.922,4QTRS
20182,NOXC,5,ArcelorMittal Warren,54207,B004,DB,OGS,NNG,300,KLBHR,311,54,4/10/2018,M,QA,,7E,,,1,3.15,1,1,204,0.577,0.75,2.306,-1.711,74.311,72.6,OS
20182,NOXC,3,Birchwood Power Facility,54304,1,T,C,,280,MW,NOX,NOX-Q2-2018-001,5/24/2018,L,QA,,7E,,,1,5.91,1,1,132,0.637,0.83,2.306,-2.144,49.222,47.078,4QTRS
20182,NOXC,5,Ingredion Incorporated Argo Plant,54556,B10,CFB,C,,1150,KLBHR,101,101-Q2-2018-001,6/5/2018,L,QA,,7E,,,1,4.99,1.048,1.048,637,0.25,0.33,2.306,2.589,54.311,56.9,4QTRS
20182,NOXC,3,"Domtar Paper Company, LLC",54638,CS1,DB,C,"DSL,NNG",380,KLBHR,931,9311-2018041015,4/10/2018,H,QA,,7E,,,1,6.93,1.056,1.056,342,0.447,0.58,2.306,1.511,26.767,28.278,OS
20182,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,411,NOX-411-2018041712,4/17/2018,H,QA,,7E,,,1,2.62,1,1,331,0.578,0.75,2.306,-3.3,151.589,148.289,OS
20182,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,414,NOX-414-2018041712,4/17/2018,H,QA,,7E,,,1,5.63,1,1,330,3.214,4.18,2.306,-5.133,153.422,148.289,OS
20182,NOXC,4,Ascend (Decatur Plant),880041,CS001,S,C,,380,KLBHR,100,2018-03,6/14/2018,L,QA,,7E,,,1,0.77,1,1,94,0.58428,0.76,2.306,0.25556,108.65556,108.91111,4QTRS
20182,NOXC,4,Ascend (Decatur Plant),880041,X015,DB,NNG,"PRG,WL",400,KLBHR,100,2018-03,6/13/2018,M,QA,,7E,,,1,4.3,1,1,272,0.42702,0.56,2.306,-4.88889,128.52222,123.63333,4QTRS
20182,NOXC,4,Ascend (Decatur Plant),880041,Z006,S,C,,380,KLBHR,100,2018-03,6/14/2018,L,QA,,7E,,,1,0.77,1,1,94,0.58428,0.76,2.306,0.25556,108.65556,108.91111,4QTRS
20182,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NR1,NOX-NR1-2018052216,5/22/2018,L,QA,,7E,,,1,9.87,1,1,21,21.249,27.64,2.306,-2.844,246.978,244.133,OS
20182,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NS1,NOX-NS1-2018052216,5/22/2018,L,QA,,7E,,,1,13.35,1,1,21,21.073,27.42,2.306,-11.522,255.656,244.133,OS
20182,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NR2,NOX-NR2-2018052216,5/22/2018,L,QA,,7E,,,1,8.94,1,1,21,21.972,28.58,2.306,-0.278,249.167,248.889,OS
20182,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NS2,NOX-NS2-2018052216,5/22/2018,L,QA,,7E,,,1,9.21,1,1,21,21.654,28.17,2.306,2.333,258.056,260.389,OS
20182,NOXC,5,Marathon Petroleum Company LP,880088,59F-3,OB,PRG,DSL,193,KLBHR,NOX,NOX-NOX-2018040311,4/3/2018,M,QA,,7E,,,1,1.93,1,1,101,1.083,1.41,2.306,-1.178,118.156,116.978,OS
20182,NOXC,5,Marathon Petroleum Company LP,880088,59F-4,OB,PRG,DSL,180,KLBHR,NOX,NOX-NOX-2018040412,4/4/2018,L,QA,,7E,,,1,2.95,1,1,64,0.524,0.68,2.306,-2.133,92.233,90.1,OS
20183,NOXC,5,Manitowoc,4125,8,CFB,PTC,"C,OSF",225,KLBHR,X06,X06-Q3-2018-001,7/31/2018,L,QA,,7E,,,1,13.85,1.111,1.111,81,1.016,1.32,2.306,7.289,52.689,59.978,4QTRS
